SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day
27-137-7554,2016-04-07,6,30,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,4,07
27-137-7554,2016-04-08,0,6,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,08
27-137-7554,2016-04-09,6,9,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,4,09
27-137-7554,2016-04-10,5,4,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,4,10
27-137-7554,2016-04-11,2,6,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,11
27-137-7554,2016-04-12,2,6,39.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,12
27-137-7554,2016-04-13,0,12,38.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,13
27-137-7554,2016-04-14,1,4,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,14
27-137-7554,2016-04-15,1,6,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,15
27-137-7554,2016-04-16,5,4,26.6,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,4,16
27-137-7554,2016-04-17,3,7,36.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,4,17
27-137-7554,2016-04-18,0,7,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,18
27-137-7554,2016-04-19,1,7,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,19
27-137-7554,2016-04-20,0,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,20
27-137-7554,2016-04-21,1,2,47,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,21
27-137-7554,2016-04-22,0,6,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,22
27-137-7554,2016-04-23,2,15,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,23
27-137-7554,2016-04-24,1,3,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,24
27-137-7554,2016-04-25,2,4,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,25
27-137-7554,2016-04-26,1,4,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,26
27-137-7554,2016-04-27,2,6,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,27
27-137-7554,2016-04-28,0,6,38,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,28
27-137-7554,2016-04-29,5,4,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,4,29
27-137-7554,2016-04-30,4,7,38.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,4,30
27-137-7554,2016-05-01,7,3,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2016,5,01
27-137-7554,2016-05-02,9,4,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2016,5,02
27-137-7554,2016-05-03,0,2,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,03
27-137-7554,2016-05-04,3,7,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,5,04
27-137-7554,2016-05-05,5,4,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,5,05
27-137-7554,2016-05-06,1,6,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,5,06
27-137-7554,2016-05-07,1,6,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,5,07
27-137-7554,2016-05-08,0,10,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,08
27-137-7554,2016-05-09,3,6,44,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,5,09
27-137-7554,2016-05-10,2,2,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,5,10
27-137-7554,2016-05-11,20,3,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T20:00:00Z,88101,2016,5,11
27-137-7554,2016-05-12,3,2,44,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,5,12
27-137-7554,2016-05-13,3,1,53,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,5,13
27-137-7554,2016-05-14,4,6,50,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,5,14
27-137-7554,2016-05-15,3,3,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,5,15
27-137-7554,2016-05-16,0,5,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,16
27-137-7554,2016-05-17,0,12,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,17
27-137-7554,2016-05-18,2,17,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,5,18
27-137-7554,2016-05-19,5,22,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,5,19
27-137-7554,2016-05-20,4,22,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,5,20
27-137-7554,2016-05-21,5,5,58.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,5,21
27-137-7554,2016-05-22,2,5,58.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,5,22
27-137-7554,2016-05-23,0,12,74,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,23
27-137-7554,2016-05-24,1,20,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,5,24
27-137-7554,2016-05-25,0,61,80,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,25
27-137-7554,2016-05-26,2,33,83,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,5,26
27-137-7554,2016-05-27,0,17,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,27
27-137-7554,2016-05-28,0,8,58.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,28
27-137-7554,2016-05-29,2,11,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,5,29
27-137-7554,2016-05-30,0,4,71,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,30
27-137-7554,2016-05-31,0,15,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,5,31
27-137-7554,2016-06-01,0,11,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,01
27-137-7554,2016-06-02,2,7,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,6,02
27-137-7554,2016-06-03,2,7,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,6,03
27-137-7554,2016-06-04,1,7,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,04
27-137-7554,2016-06-05,2,11,60.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,6,05
27-137-7554,2016-06-06,3,13,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,6,06
27-137-7554,2016-06-07,1,9,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,07
27-137-7554,2016-06-08,0,5,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,08
27-137-7554,2016-06-09,1,17,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,09
27-137-7554,2016-06-10,0,10,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,10
27-137-7554,2016-06-11,0,7,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,11
27-137-7554,2016-06-12,2,11,56,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,6,12
27-137-7554,2016-06-13,1,11,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,13
27-137-7554,2016-06-14,1,25,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,14
27-137-7554,2016-06-15,0,17,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,15
27-137-7554,2016-06-16,3,8,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,6,16
27-137-7554,2016-06-17,8,19,80,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2016,6,17
27-137-7554,2016-06-18,2,8,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,6,18
27-137-7554,2016-06-19,0,21,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,19
27-137-7554,2016-06-20,0,10,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,20
27-137-7554,2016-06-21,0,12,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,21
27-137-7554,2016-06-22,0,6,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,22
27-137-7554,2016-06-23,1,25,80,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,23
27-137-7554,2016-06-24,6,16,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,6,24
27-137-7554,2016-06-25,0,10,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,25
27-137-7554,2016-06-26,1,8,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,26
27-137-7554,2016-06-27,1,19,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,6,27
27-137-7554,2016-06-28,0,19,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,6,28
27-137-7554,2016-06-29,6,13,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,6,29
27-137-7554,2016-06-30,2,7,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,6,30
27-137-7554,2016-07-01,1,3,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,01
27-137-7554,2016-07-02,2,2,62,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,7,02
27-137-7554,2016-07-03,0,6,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,03
27-137-7554,2016-07-04,3,23,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,7,04
27-137-7554,2016-07-05,4,55,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,7,05
27-137-7554,2016-07-06,0,12,83,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,06
27-137-7554,2016-07-07,1,15,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,07
27-137-7554,2016-07-08,0,7,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,08
27-137-7554,2016-07-09,1,17,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,09
27-137-7554,2016-07-10,2,32,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,7,10
27-137-7554,2016-07-11,0,36,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,11
27-137-7554,2016-07-12,1,10,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,12
27-137-7554,2016-07-13,0,12,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,13
27-137-7554,2016-07-14,1,9,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,14
27-137-7554,2016-07-15,0,8,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,15
27-137-7554,2016-07-16,2,12,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,7,16
27-137-7554,2016-07-17,1,11,74,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,17
27-137-7554,2016-07-18,0,25,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,18
27-137-7554,2016-07-19,1,29,74,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,19
27-137-7554,2016-07-20,3,22,82.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,7,20
27-137-7554,2016-07-21,0,19,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,21
27-137-7554,2016-07-22,4,15,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,7,22
27-137-7554,2016-07-23,5,20,74,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,7,23
27-137-7554,2016-07-24,9,36,74,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2016,7,24
27-137-7554,2016-07-25,1,17,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,25
27-137-7554,2016-07-26,1,16,84.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,7,26
27-137-7554,2016-07-27,3,10,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,7,27
27-137-7554,2016-07-28,9,6,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2016,7,28
27-137-7554,2016-07-29,2,12,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,7,29
27-137-7554,2016-07-30,0,15,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,7,30
27-137-7554,2016-07-31,7,22,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2016,7,31
27-137-7554,2016-08-01,4,30,74,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,8,01
27-137-7554,2016-08-02,0,19,80,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,02
27-137-7554,2016-08-03,0,23,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,03
27-137-7554,2016-08-04,0,22,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,04
27-137-7554,2016-08-05,5,23,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,8,05
27-137-7554,2016-08-06,1,24,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,8,06
27-137-7554,2016-08-07,0,23,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,07
27-137-7554,2016-08-08,2,25,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,8,08
27-137-7554,2016-08-09,9,32,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2016,8,09
27-137-7554,2016-08-10,1,30,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,8,10
27-137-7554,2016-08-11,6,16,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,8,11
27-137-7554,2016-08-12,0,10,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,12
27-137-7554,2016-08-13,6,18,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,8,13
27-137-7554,2016-08-14,2,14,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,8,14
27-137-7554,2016-08-21,19,0,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T19:00:00Z,88101,2016,8,21
27-137-7554,2016-08-22,3,14,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,8,22
27-137-7554,2016-08-23,0,15,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,23
27-137-7554,2016-08-24,0,21,71,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,24
27-137-7554,2016-08-25,1,18,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,8,25
27-137-7554,2016-08-26,3,7,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,8,26
27-137-7554,2016-08-27,0,13,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,27
27-137-7554,2016-08-28,0,14,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,28
27-137-7554,2016-08-29,7,11,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2016,8,29
27-137-7554,2016-08-30,3,18,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,8,30
27-137-7554,2016-08-31,0,12,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,8,31
27-137-7554,2016-09-01,4,11,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,9,01
27-137-7554,2016-09-02,2,9,74,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,9,02
27-137-7554,2016-09-03,3,9,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,9,03
27-137-7554,2016-09-04,0,9,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,04
27-137-7554,2016-09-05,1,10,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,05
27-137-7554,2016-09-06,1,13,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,06
27-137-7554,2016-09-07,1,24,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,07
27-137-7554,2016-09-08,0,13,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,08
27-137-7554,2016-09-09,0,17,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,09
27-137-7554,2016-09-10,0,16,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,10
27-137-7554,2016-09-11,2,6,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,9,11
27-137-7554,2016-09-12,6,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,9,12
27-137-7554,2016-09-13,4,10,41,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,9,13
27-137-7554,2016-09-14,0,9,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,14
27-137-7554,2016-09-15,3,12,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,9,15
27-137-7554,2016-09-16,0,12,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,16
27-137-7554,2016-09-17,1,13,53,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,17
27-137-7554,2016-09-18,1,8,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,18
27-137-7554,2016-09-19,0,13,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,19
27-137-7554,2016-09-20,2,20,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,9,20
27-137-7554,2016-09-21,0,15,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,21
27-137-7554,2016-09-22,0,14,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,22
27-137-7554,2016-09-23,2,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,9,23
27-137-7554,2016-09-24,0,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,24
27-137-7554,2016-09-25,7,17,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2016,9,25
27-137-7554,2016-09-26,0,19,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,26
27-137-7554,2016-09-27,1,33,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,27
27-137-7554,2016-09-28,1,39,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,9,28
27-137-7554,2016-09-29,0,23,53,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,29
27-137-7554,2016-09-30,0,5,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,9,30
27-137-7554,2016-10-01,1,29,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,01
27-137-7554,2016-10-02,3,12,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,10,02
27-137-7554,2016-10-03,0,9,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,03
27-137-7554,2016-10-04,2,4,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,04
27-137-7554,2016-10-05,10,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2016,10,05
27-137-7554,2016-10-06,2,12,53,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,06
27-137-7554,2016-10-07,3,7,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,10,07
27-137-7554,2016-10-08,0,15,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,08
27-137-7554,2016-10-09,6,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,10,09
27-137-7554,2016-10-13,18,14,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T18:00:00Z,88101,2016,10,13
27-137-7554,2016-10-14,6,6,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,10,14
27-137-7554,2016-10-15,2,9,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,15
27-137-7554,2016-10-16,1,7,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,16
27-137-7554,2016-10-17,3,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,10,17
27-137-7554,2016-10-18,0,2,47,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,18
27-137-7554,2016-10-19,0,11,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,19
27-137-7554,2016-10-20,2,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,20
27-137-7554,2016-10-21,2,3,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,21
27-137-7554,2016-10-22,2,6,56,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,22
27-137-7554,2016-10-23,0,9,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,23
27-137-7554,2016-10-24,0,10,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,24
27-137-7554,2016-10-25,0,11,56,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,25
27-137-7554,2016-10-26,6,8,56,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2016,10,26
27-137-7554,2016-10-27,0,18,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,27
27-137-7554,2016-10-28,8,7,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2016,10,28
27-137-7554,2016-10-29,0,3,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,29
27-137-7554,2016-10-30,1,6,41,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,30
27-137-7554,2016-10-31,2,3,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,31
27-137-7554,2017-04-01,3,23,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,01
27-137-7554,2017-04-02,1,11,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,02
27-137-7554,2017-04-03,0,5,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,03
27-137-7554,2017-04-04,0,5,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,04
27-137-7554,2017-04-05,0,11,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,05
27-137-7554,2017-04-06,5,8,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,4,06
27-137-7554,2017-04-07,0,25,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,07
27-137-7554,2017-04-08,3,5,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,08
27-137-7554,2017-04-09,2,8,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,09
27-137-7554,2017-04-10,1,4,50,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,10
27-137-7554,2017-04-11,0,7,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,11
27-137-7554,2017-04-12,1,19,41,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,12
27-137-7554,2017-04-13,3,6,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,13
27-137-7554,2017-04-14,3,3,26.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,14
27-137-7554,2017-04-15,7,10,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,4,15
